id,key,value,type
27607965,source,PGS,regular
27607968,source,PGS,regular
27607969,source,PGS,regular
27607971,source,PGS,regular
27607971,created_by,shp2osm,regular
27607973,source,PGS,regular
27607974,source,PGS,regular
27607975,source,PGS,regular
27607976,source,PGS,regular
27607977,source,PGS,regular
27607978,source,PGS,regular
27607978,created_by,shp2osm,regular
27607979,source,PGS,regular
27607980,source,PGS,regular
27607980,created_by,shp2osm,regular
27607981,source,PGS,regular
27607982,source,PGS,regular
27607982,created_by,shp2osm,regular
27607983,source,PGS,regular
27607985,source,PGS,regular
27607985,created_by,shp2osm,regular
27607987,source,PGS,regular
27607988,source,PGS,regular
27607988,created_by,shp2osm,regular
27607989,source,PGS,regular
27607990,source,PGS,regular
27607991,source,PGS,regular
27607993,source,PGS,regular
27607994,source,PGS,regular
27607995,source,PGS,regular
27607998,source,PGS,regular
27607998,created_by,shp2osm,regular
27607999,source,PGS,regular
27607999,created_by,shp2osm,regular
27608002,source,PGS,regular
27608003,source,PGS,regular
27608004,source,PGS,regular
27608004,created_by,shp2osm,regular
27608005,source,PGS,regular
27608006,source,PGS,regular
27608009,source,PGS,regular
27608009,created_by,shp2osm,regular
27608011,source,PGS,regular
27608012,source,PGS,regular
27608013,source,PGS,regular
27608014,source,PGS,regular
27608014,created_by,shp2osm,regular
27608015,source,PGS,regular
27608016,source,PGS,regular
27608019,source,PGS,regular
27608021,source,PGS,regular
27608021,created_by,shp2osm,regular
27608022,source,PGS,regular
27608023,source,PGS,regular
27608025,source,PGS,regular
27608028,source,PGS,regular
27608031,source,PGS,regular
27608032,source,PGS,regular
27608032,created_by,shp2osm,regular
27608033,source,PGS,regular
27608035,source,PGS,regular
27608036,source,PGS,regular
27608037,source,PGS,regular
27608037,created_by,shp2osm,regular
27608038,source,PGS,regular
27608038,created_by,shp2osm,regular
27608040,source,PGS,regular
27608042,source,PGS,regular
27608045,source,PGS,regular
27608047,source,PGS,regular
27608049,source,PGS,regular
27608049,created_by,shp2osm,regular
27608051,source,PGS,regular
27608052,source,PGS,regular
27608053,source,PGS,regular
27608053,created_by,shp2osm,regular
27608057,source,PGS,regular
27608059,source,PGS,regular
27608059,created_by,shp2osm,regular
27608060,source,PGS,regular
27608061,source,PGS,regular
27608064,source,PGS,regular
27608065,source,PGS,regular
27608065,created_by,shp2osm,regular
27608066,source,PGS,regular
27608066,created_by,shp2osm,regular
27608067,source,PGS,regular
27608068,source,PGS,regular
27608072,source,PGS,regular
27608073,source,PGS,regular
27608074,source,PGS,regular
27608075,source,PGS,regular
27608075,created_by,shp2osm,regular
27608076,source,PGS,regular
27608077,source,PGS,regular
27608078,source,PGS,regular
27608078,created_by,shp2osm,regular
27608079,source,PGS,regular
27608080,source,PGS,regular
27608080,created_by,shp2osm,regular
27608081,source,PGS,regular
27608084,source,PGS,regular
27608085,source,PGS,regular
27608086,source,PGS,regular
27608087,source,PGS,regular
27608087,created_by,shp2osm,regular
27608088,source,PGS,regular
27608089,source,PGS,regular
27608092,source,PGS,regular
27608094,source,PGS,regular
27608095,source,PGS,regular
27608096,source,PGS,regular
27608097,source,PGS,regular
27608097,created_by,shp2osm,regular
27608098,source,PGS,regular
27608099,source,PGS,regular
27608100,source,PGS,regular
27608100,created_by,shp2osm,regular
27608102,source,PGS,regular
27608102,created_by,shp2osm,regular
27608103,source,PGS,regular
27608104,source,PGS,regular
27608104,created_by,shp2osm,regular
27608105,source,PGS,regular
27608106,source,PGS,regular
27608107,source,PGS,regular
27608107,created_by,shp2osm,regular
27608108,source,PGS,regular
27608108,created_by,shp2osm,regular
27608109,source,PGS,regular
27608109,created_by,shp2osm,regular
27608110,source,PGS,regular
27608111,source,PGS,regular
27608112,source,PGS,regular
27608117,source,PGS,regular
27608119,source,PGS,regular
27608120,source,PGS,regular
27608121,source,PGS,regular
27608121,created_by,shp2osm,regular
27608122,source,PGS,regular
27608125,source,PGS,regular
27608125,created_by,shp2osm,regular
27608126,source,PGS,regular
27608126,created_by,shp2osm,regular
27608128,source,PGS,regular
27608128,created_by,shp2osm,regular
27608130,source,PGS,regular
27608131,source,PGS,regular
27608131,created_by,shp2osm,regular
27608133,source,PGS,regular
27608133,created_by,shp2osm,regular
27608134,source,PGS,regular
27608135,source,PGS,regular
27608136,source,PGS,regular
27608137,source,PGS,regular
27608138,source,PGS,regular
27608139,source,PGS,regular
27608141,source,PGS,regular
27608141,created_by,shp2osm,regular
27608142,source,PGS,regular
27608147,source,PGS,regular
27608147,created_by,shp2osm,regular
27608148,source,PGS,regular
27608151,source,PGS,regular
27608151,created_by,shp2osm,regular
27608152,source,PGS,regular
27608153,source,PGS,regular
27608153,created_by,shp2osm,regular
27608154,source,PGS,regular
27608154,created_by,shp2osm,regular
27608158,source,PGS,regular
27608161,source,PGS,regular
27608162,source,PGS,regular
27608164,source,PGS,regular
27608164,created_by,shp2osm,regular
27608166,source,PGS,regular
27608168,source,PGS,regular
27608169,source,PGS,regular
27608170,source,PGS,regular
27608171,source,PGS,regular
27608175,source,PGS,regular
27608176,source,PGS,regular
27608177,source,PGS,regular
27608178,source,PGS,regular
27608179,source,PGS,regular
27608179,created_by,shp2osm,regular
27608180,source,PGS,regular
27608183,source,PGS,regular
27608184,source,PGS,regular
27608185,source,PGS,regular
27608185,created_by,shp2osm,regular
27608186,source,PGS,regular
27608188,source,PGS,regular
27608189,source,PGS,regular
27608190,source,PGS,regular
27608190,created_by,shp2osm,regular
27608191,source,PGS,regular
27608192,source,PGS,regular
27608192,created_by,shp2osm,regular
27608194,source,PGS,regular
27608196,source,PGS,regular
27608196,created_by,shp2osm,regular
27608199,source,PGS,regular
27608199,created_by,shp2osm,regular
27608201,source,PGS,regular
27608202,source,PGS,regular
27608202,created_by,shp2osm,regular
27608204,source,PGS,regular
27608206,source,PGS,regular
27608208,source,PGS,regular
27608209,source,PGS,regular
27608209,created_by,shp2osm,regular
27608210,source,PGS,regular
27608210,created_by,shp2osm,regular
27608211,source,PGS,regular
27608213,source,PGS,regular
27608214,source,PGS,regular
27608217,source,PGS,regular
27608217,created_by,shp2osm,regular
27608219,source,PGS,regular
27608219,created_by,shp2osm,regular
27608221,source,PGS,regular
27608223,source,PGS,regular
27608223,created_by,shp2osm,regular
27608224,source,PGS,regular
27608224,created_by,shp2osm,regular
27608227,source,PGS,regular
27608228,source,PGS,regular
27608228,created_by,shp2osm,regular
27608230,source,PGS,regular
27608230,created_by,shp2osm,regular
27608233,source,PGS,regular
27608233,created_by,shp2osm,regular
27608234,source,PGS,regular
27608235,source,PGS,regular
27608237,source,PGS,regular
27608238,source,PGS,regular
27608238,created_by,shp2osm,regular
27608241,source,PGS,regular
27608242,source,PGS,regular
27608242,created_by,shp2osm,regular
27608243,source,PGS,regular
27608244,source,PGS,regular
27608247,source,PGS,regular
27608249,source,PGS,regular
27608249,created_by,shp2osm,regular
27608251,source,PGS,regular
27608253,source,PGS,regular
27608254,source,PGS,regular
27608255,source,PGS,regular
27608256,source,PGS,regular
27608260,source,PGS,regular
27608260,created_by,shp2osm,regular
27608261,source,PGS,regular
27608262,source,PGS,regular
27608263,source,PGS,regular
27608265,source,PGS,regular
27608266,source,PGS,regular
27608267,source,PGS,regular
27608268,source,PGS,regular
27608269,source,PGS,regular
27608270,source,PGS,regular
27608270,created_by,shp2osm,regular
27608271,source,PGS,regular
27608273,source,PGS,regular
27608273,created_by,shp2osm,regular
27608278,source,PGS,regular
27608279,source,PGS,regular
27608285,source,PGS,regular
27608285,created_by,shp2osm,regular
27608286,source,PGS,regular
27608287,source,PGS,regular
27608288,source,PGS,regular
27608290,source,PGS,regular
27608291,source,PGS,regular
27608293,source,PGS,regular
27608294,source,PGS,regular
27608295,source,PGS,regular
27608296,source,PGS,regular
27608296,created_by,shp2osm,regular
27608297,source,PGS,regular
27608297,created_by,shp2osm,regular
27608298,source,PGS,regular
27608299,source,PGS,regular
27608300,source,PGS,regular
27608304,source,PGS,regular
27608305,source,PGS,regular
27608305,created_by,shp2osm,regular
27608307,source,PGS,regular
27608307,created_by,shp2osm,regular
27608308,source,PGS,regular
27608308,created_by,shp2osm,regular
27608309,source,PGS,regular
27608310,source,PGS,regular
27608311,source,PGS,regular
27608312,source,PGS,regular
27608312,created_by,shp2osm,regular
27608313,source,PGS,regular
27608315,source,PGS,regular
27608315,created_by,shp2osm,regular
27608319,source,PGS,regular
27608319,created_by,shp2osm,regular
27608320,source,PGS,regular
27608326,source,PGS,regular
27608326,created_by,shp2osm,regular
27608327,source,PGS,regular
27608329,source,PGS,regular
27608330,source,PGS,regular
27608332,source,PGS,regular
27608332,created_by,shp2osm,regular
27608333,source,PGS,regular
27608333,created_by,shp2osm,regular
27608334,source,PGS,regular
27608335,source,PGS,regular
27608336,source,PGS,regular
27608336,created_by,shp2osm,regular
27608337,source,PGS,regular
27608341,source,PGS,regular
27608341,created_by,shp2osm,regular
27608342,source,PGS,regular
27608342,created_by,shp2osm,regular
27608344,source,PGS,regular
27608344,created_by,shp2osm,regular
27608346,source,PGS,regular
27608349,source,PGS,regular
27608350,source,PGS,regular
27608353,source,PGS,regular
27608355,source,PGS,regular
27608356,source,PGS,regular
27608357,source,PGS,regular
27608358,source,PGS,regular
27608361,source,PGS,regular
27608362,source,PGS,regular
27608362,created_by,shp2osm,regular
27608364,source,PGS,regular
27608365,source,PGS,regular
27608366,source,PGS,regular
27608366,created_by,shp2osm,regular
27608368,source,PGS,regular
27608369,source,PGS,regular
27608371,source,PGS,regular
27608372,source,PGS,regular
27608373,source,PGS,regular
27608373,created_by,shp2osm,regular
27608374,source,PGS,regular
27608374,created_by,shp2osm,regular
27608376,source,PGS,regular
27608376,created_by,shp2osm,regular
27608380,source,PGS,regular
27608381,source,PGS,regular
27608383,source,PGS,regular
27608383,created_by,shp2osm,regular
27608384,source,PGS,regular
27608385,source,PGS,regular
27608385,created_by,shp2osm,regular
27608387,source,PGS,regular
27608387,created_by,shp2osm,regular
27608388,source,PGS,regular
27608389,source,PGS,regular
27608389,created_by,shp2osm,regular
27608390,source,PGS,regular
27608391,source,PGS,regular
27608392,source,PGS,regular
27608392,created_by,shp2osm,regular
27608394,source,PGS,regular
27608394,created_by,shp2osm,regular
27608395,source,PGS,regular
27608395,created_by,shp2osm,regular
27608397,source,PGS,regular
27608397,created_by,shp2osm,regular
27608400,source,PGS,regular
27608401,source,PGS,regular
27608401,created_by,shp2osm,regular
27608402,source,PGS,regular
27608403,source,PGS,regular
27608405,source,PGS,regular
27608408,source,PGS,regular
27608409,source,PGS,regular
27608411,source,PGS,regular
27608412,source,PGS,regular
27608413,source,PGS,regular
27608416,source,PGS,regular
27608417,source,PGS,regular
27608420,source,PGS,regular
27608420,created_by,shp2osm,regular
27608422,source,PGS,regular
27608424,source,PGS,regular
27608425,source,PGS,regular
27608426,source,PGS,regular
27608426,created_by,shp2osm,regular
27608427,source,PGS,regular
27608428,source,PGS,regular
27608430,source,PGS,regular
27608430,created_by,shp2osm,regular
27608432,source,PGS,regular
27608432,created_by,shp2osm,regular
27608433,source,PGS,regular
27608434,source,PGS,regular
27608435,source,PGS,regular
27608436,source,PGS,regular
27608437,source,PGS,regular
27608438,source,PGS,regular
27608439,source,PGS,regular
27608439,created_by,shp2osm,regular
27608443,source,PGS,regular
27608443,created_by,shp2osm,regular
27608445,source,PGS,regular
27608447,source,PGS,regular
27608448,source,PGS,regular
27608448,created_by,shp2osm,regular
27608449,source,PGS,regular
27608450,source,PGS,regular
27608450,created_by,shp2osm,regular
27608452,source,PGS,regular
27608453,source,PGS,regular
27608454,source,PGS,regular
27608456,source,PGS,regular
27608457,source,PGS,regular
27608457,created_by,shp2osm,regular
27608458,source,PGS,regular
27608459,source,PGS,regular
27608460,source,PGS,regular
27608461,source,PGS,regular
27608462,source,PGS,regular
27608463,source,PGS,regular
27608464,source,PGS,regular
27608464,created_by,shp2osm,regular
27608465,source,PGS,regular
27608468,source,PGS,regular
